name|product_code|warehouse_id|location_id|security_stock|create_date|create_user
OP/00001|#1N4007-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00002|#1N4148-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00003|#1N4933-T+A|Almacén|MONO/Stock|0|2012-12-17|
OP/00004|#1N4934-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00005|#1N4935-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00006|#1N4936-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00007|#1N5408-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00008|#BR104|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00009|#BR256-W|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00010|#BR610|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00011|#DB104-S|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00012|#DB107|Almacén|MONO/Stock|600|2017-06-01|
OP/00013|#DB107|Almacén|MONO/Stock|800|2010-03-31|
OP/00014|#FR105-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00015|#LL4148-T+R|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00016|#MB10S|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00017|#MB156-W|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00018|#MB2510|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00019|#MB2510-W|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00020|#MB254-S|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00021|#MB254-W|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00022|#MB3510|Almacén|MONO/Stock|0|2009-03-06|
OP/00023|#MB358-S|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00024|#R1500F|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00025|#R5000-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00026|#RC204|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00027|#RL255-T+A|Almacén|MONO/Stock|0|2010-01-20|
OP/00028|#RL255-T+A|Almacén|MONO/Stock|0|2009-07-22|
OP/00029|#RS404L|Almacén|MONO/Stock|0|2012-02-14|
OP/00030|#RS404L|Almacén|MONO/Stock|0|2010-05-10|
OP/00031|#RS606M|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00032|#RS807|Almacén|MONO/Stock|0|2010-03-31|
OP/00033|#SF24-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00034|#SF26-M18|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00035|#SF84|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00036|#SR160-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00037|#SR360-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00038|#SS14-T-R|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00039|+1.5KE180-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00040|+1.5KE18C-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00041|+1.5KE30C-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00042|+1.5KE36A-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00043|+1N5408-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00044|+1N5819-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00045|+DF04S-TUBE|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00046|+GS1M-ROHS-T+R|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00047|+KBPC1506W|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00048|+KBPC3508|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00049|+SA12CA-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00050|+SA15A-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00051|+SA24A-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00052|+SA30A-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00053|+SA30CA-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00054|+SA60A-T+A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00055|0,1UF35VT|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00056|0,332,204,204|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00057|0.2KUS24N24E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00058|002-11115023|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00059|002-11115023F|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00060|002-20410101A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00061|002-20410114A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00062|002-20410115A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00063|002-90116069|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00064|002-91301320A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00065|002-91311024|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00066|01-37-50-00|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00067|01-38-50-00|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00068|01-44-50-00|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00069|18570|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00070|01-99-00-10|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00071|01-99-00-11|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00072|01-99-50-00|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00073|24|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00074|0251.250MRT1L|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00075|30133|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00076|3040004|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00077|31329|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00078|035R-00143|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00079|04FE-BT-VK-N|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00080|04FMS-1.0SPTF|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00081|058R-00229|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00082|05H15FT4-CO|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00083|65321|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00084|65695|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00085|65966|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00086|90844|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00087|90854|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00088|93275|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00089|09FE-BT-VK-N|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00090|09-OF100-M1|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00091|1,2NF50V1206|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00092|1.5KE68CA|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00093|10 CYCLES ON/OFF TEST|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00094|10000UF16V-AX|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00095|10000UF25V-AX|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00096|1000UF16V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00097|1000UF35V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00098|1000UF35V-LXV|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00099|1000UF50V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00100|1008378|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00101|1008474|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00102|1008504|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00103|1008600|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00104|1008607|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00105|1008889|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00106|1008890|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00107|1009098|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00108|1009120|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00109|100945-110|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00110|100945-230|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00111|100A372-1|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00112|100K250V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00113|100NF250V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00114|100NF35V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00115|100NF400VM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00116|100NF5%|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00117|100NF50V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00118|100NF50V1206|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00119|100NF63VM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00120|100PF1206|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00121|100PF3KV|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00122|100PF-NP0|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00123|100UF16V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00124|100UF25V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00125|100UF35V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00126|10100SC|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00127|10100SC-EQM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00128|1010500552|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00129|10143SC*B|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00130|10200016|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00131|10200016B|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00132|10226004E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00133|10244FM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00134|10326EM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00135|10326FM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00136|10365EM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00137|10365FM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00138|10432021A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00139|104-IP100-T2/TR232|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00140|104-OFL100-M3HB|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00141|104-OFL100-T2HB|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00142|104-OFPCLX800-R256TV1|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00143|10K-MULTIVUELTA|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00144|10MHZ|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00145|10MHZ-AT49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00146|10MHZ-SMD49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00147|10N1-2AJF-MNL|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00148|10N400AAJF|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00149|10NF100VM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00150|10NF400V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00151|10NF400V-DES|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00152|10NF50V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00153|10NF50V1206|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00154|10NF630V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00155|10NF63V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00156|10NF63VM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00157|10NH4500CJF|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00158|10UF16VT|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00159|10UF25V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00160|10UF25V-AX|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00161|10UF35VT|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00162|10UF63V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00163|11,05920MHZ-HSX530G|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00164|11,0592MHZ-AT49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00165|11,0592MHZ-AT49-E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00166|11,0592MHZ-ROHS+|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00167|11,0592MHZ-SMD49|Almacén|MONO/Stock|0|2009-04-06|
OP/00168|11,0592MHZ-SMD49-E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00169|11,2896MHZ-SMD49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00170|110-99-308|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00171|110-99-314|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00172|110-99-316|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00173|110-99-318|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00174|110-99-628|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00175|110-99-640|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00176|111319685207|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00177|11200004A- 2|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00178|11400PN|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00179|11410026|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00180|115A-ADA0-R02|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00181|115A-BDA0-R01|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00182|115B-AAA0-R|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00183|115B-BAA0-R|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00184|115C-AC00-01|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00185|115C-AC00-01-MUE|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00186|115F-ACA0-R|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00187|116129|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00188|1-163740-1|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00189|11706|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00190|11709|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00191|1188-1W3-V-T+R|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00192|1188E-1W3-V-T+R|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00193|12,2880MHZGVXO753F-SB3.3VSM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00194|12,80MHZ|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00195|12,880MHZ|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00196|12.2880MHZ-GVXO-41F-WC|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00197|120GBMSATA/MLC/K|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00198|120GBSSD2.5/SATA/MLC/IN|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00199|120GBSSD25/SATA/A400/K|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00200|120GBSSD25/SATA3/MLC/SG|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00201|120GBSSD25-SATAIII/TLC/SG|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00202|120LQ100|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00203|121A-52A00|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00204|125.0MHZ GXO-7531-B|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00205|1255300203|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00206|1255300402|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00207|1255300607|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00208|125530060Y|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00209|1255305000|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00210|1255900841|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00211|1255900842|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00212|1255900849|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00213|1255901202|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00214|125590120B|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00215|12CGQ150|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00216|12CGQ150SCS|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00217|12F60|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00218|12LC-1000PPM-CO-A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00219|12MHZ-AT49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00220|12MHZ-HSX530G|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00221|12MHZ-HSX751S|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00222|12MHZ-SMD49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00223|12MHZ-SMD49-30PPM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00224|12PF|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00225|13,560MHZ-SMD49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00226|13,560MHZ-SMD49-12PF-RETEMP|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00227|13,560MHZ-SMD49-20PF|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00228|13,56MHZ-HSX530G-RET|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00229|13MHZ-SMD49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00230|14,7456MHZ|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00231|14.7456MHZ-HSX321S|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00232|140-REA221M1HBK1016P|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00233|1440433001|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00234|14MHZ-AT49-NOROHS|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00235|1500366482|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00236|150037482|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00237|150UF400V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00238|1530-#KIT|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00239|15-IP600-A1/RT|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00240|15KP48A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00241|15LJQ100|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00242|15LJQ100SCV|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00243|15MHZ-AT49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00244|15-MMLB01-C3/MMDS|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00245|15-OF600-C3/R90|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00246|15-OF600-C3/R90/5MM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00247|15-OF600-C3/R90/5MM/E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00248|15PF50V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00249|15PINS-H|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00250|15PINS-M|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00251|16.3840MHZ-GVXO-753F-VC|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00252|16080150|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00253|160GBHD2.5/SATA/HIT|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00254|160GBHD2.5/SATA/SM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00255|160GBHD2.5-SATA-WD|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00256|161390-2|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00257|161OKIVFD-12V|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00258|16CYQ100C|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00259|16CYQ100CSCS|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00260|16CYQ150C|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00261|16F120-CAT-A-ROSCA|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00262|16GBPH/USB/MLC/I|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00263|16GBSSD/2.5/SATA|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00264|16GBSSD2.5/SATAIII/MLC/I|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00265|16MB-EDO-MARCA/NY|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00266|16MHZ|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00267|16MHZ-AT49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00268|16MHZ-HSX321G|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00269|16MHZ-HSX840GA-10PPM|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00270|16MHZ-SMD49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00271|16SCYQ060C|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00272|16SCYQ060CSCS|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00273|16SYQ060CSCV|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00274|17,734475MHZ|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00275|1700040151|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00276|1700050207|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00277|170005020L|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00278|170009020E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00279|170010010D|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00280|1700100129|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00281|1700140510|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00282|1701090122|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00283|1701090150|Almacén|MONO/Stock|0|2018-01-01|
OP/00284|1701100156|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00285|1701200101|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00286|1701200102|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00287|1702002010|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00288|1702031803|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00289|1702031831|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00290|170204010A|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00291|1702150155|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00292|1702150300|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00293|170302010C|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00294|1709050201|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00295|1709070500|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00296|1709100201|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00297|170910020K|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00298|1709100254|Almacén|MONO/Stock|0|2018-01-01|
OP/00299|1757306007|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00300|1757908401|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00301|1757912001|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00302|175921156B|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00303|1759218000|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00304|1777989|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00305|17-8041-221|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00306|17FP73ES|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00307|17-PM500-M1/PT/R|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00308|17SL500-OFM1|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00309|17SL500-OFM1/R/ELO|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00310|17SL500-PMM1|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00311|18,432MHZ-HSX751S|Almacén|MONO/Stock|0|2013-05-07|
OP/00312|18,432MHZ-NOROHS|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00313|18,432MHZ-SMD49|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00314|1899281|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00315|18MHZ-E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00316|18MHZ-M|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00317|19,6608MHZ-M|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00318|19,6608MHZ-NOROHS|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00319|191K-0034|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00320|195569|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00321|1962594-1|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00322|1971736001|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00323|1971736002|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00324|19800-000075-RS|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00325|19800-003600-100-RS|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00326|1CR2032T|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00327|1KUS1.8N12E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00328|1KUS1.8N9E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00329|1KUS24N5E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
OP/00330|1KUS5N12E|Almacén|MONO/Stock|0|2021-12-04|OdooBot
